x z ED
-145.5  90.0 -31.8665407166
-145.5  91.0 -12.3194804098
-145.5  92.0  15.4258858092
-145.5  93.0  48.9576517322
-145.5  94.0  85.3681230713
-145.5  95.0  121.514390063
-145.5  96.0  154.295271188
-145.5  97.0  180.91884271
-145.5  98.0  199.136016908
-145.5  99.0  207.419214881
-145.5  100.0  205.070730952
-144.0 -100.0  204.833940271
-144.0 -99.0  208.228848896
-144.0 -98.0  200.912487736
-144.0 -97.0  183.496181317
-144.0 -96.0  157.432736626
-144.0 -95.0  124.915679627
-144.0 -94.0  88.7065300244
-144.0 -93.0  51.9048767901
-144.0 -92.0  17.681791037
-144.0 -91.0 -10.9990343628
-144.0 -90.0 -31.6464918725
-144.0 -89.0 -42.4686363097
-144.0 -88.0 -42.539021419
-144.0 -87.0 -31.8866623216
-144.0 -86.0 -11.5005629937
-144.0 -85.0  16.7522562383
-144.0 -84.0  50.2881447604
-144.0 -83.0  86.0330152908
-144.0 -82.0  120.692582062
-144.0 -81.0  151.041688491
-144.0 -80.0  174.205956336
-144.0 -79.0  187.909739072
-144.0 -78.0  190.667611949
-144.0 -77.0  181.902070881
-144.0 -76.0  161.977217422
-144.0 -75.0  132.146287879
-144.0 -74.0  94.4191529052
-144.0 -73.0  51.3635603048
-144.0 -72.0  5.86016734837
-144.0 -71.0 -39.1643083584
-144.0 -70.0 -80.9996212511
-144.0 -69.0 -117.384744484
-144.0 -68.0 -146.688616419
-144.0 -67.0 -168.022126802
-144.0 -66.0 -181.271690312
-144.0 -65.0 -187.052802128
-144.0 -64.0 -186.590144803
-144.0 -63.0 -181.538290474
-144.0 -62.0 -173.763056697
-144.0 -61.0 -165.107512025
-144.0 -60.0 -157.168080803
-144.0 -59.0 -151.10500835
-144.0 -58.0 -147.507729625
-144.0 -57.0 -146.329808214
-144.0 -56.0 -146.900673894
-144.0 -55.0 -148.013147084
-144.0 -54.0 -148.077547337
-144.0 -53.0 -145.325893277
-144.0 -52.0 -138.044080983
